"study_id","clean_sci_name","taxa","intensity","system","feed_data_type","feed_soy","feed_crops","feed_fmfo","feed_animal","fcr_data_type","fcr","Country","iso3c","electric_data_type","Electricity_kwh","diesel_data_type","Diesel_L","petrol_data_type","Petrol_L","natgas_data_type","NaturalGas_L","yield_data_type","Yield_m2_per_t","edible_mean"
145,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.269,0.423,0.288,0.02,"data",2.59649122807018,"Thailand","THA","data",6871.9298245614,"data",543.859649122807,"data",0.87719298245614,"data",22.6947368421053,"data",457.894736842105,57
146,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.269,0.423,0.288,0.02,"data",2.59649122807018,"Thailand","THA","data",6871.9298245614,"data",543.859649122807,"data",0.87719298245614,"data",22.6947368421053,"data",457.894736842105,57
147,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.269,0.423,0.288,0.02,"data",2.59649122807018,"Thailand","THA","data",6871.9298245614,"data",543.859649122807,"data",0.87719298245614,"data",22.6947368421053,"data",457.894736842105,57
148,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.269,0.423,0.288,0.02,"data",2.59649122807018,"Thailand","THA","data",6871.9298245614,"data",543.859649122807,"data",0.87719298245614,"data",22.6947368421053,"data",457.894736842105,57
149,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.269,0.423,0.288,0.02,"data",2.59649122807018,"Thailand","THA","data",6871.9298245614,"data",543.859649122807,"data",0.87719298245614,"data",22.6947368421053,"data",457.894736842105,57
150,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.269,0.423,0.288,0.02,"data",2.59649122807018,"Thailand","THA","data",6871.9298245614,"data",543.859649122807,"data",0.87719298245614,"data",22.6947368421053,"data",457.894736842105,57
151,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.269,0.423,0.288,0.02,"data",2.6140350877193,"Thailand","THA","data",2040.35087719298,"data",56.140350877193,"data",0.701754385964912,"data",1650.52631578947,"data",466.666666666667,57
152,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.269,0.423,0.288,0.02,"data",2.6140350877193,"Thailand","THA","data",2040.35087719298,"data",56.140350877193,"data",0.701754385964912,"data",1650.52631578947,"data",466.666666666667,57
153,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.269,0.423,0.288,0.02,"data",2.6140350877193,"Thailand","THA","data",2040.35087719298,"data",56.140350877193,"data",0.701754385964912,"data",1650.52631578947,"data",466.666666666667,57
154,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.269,0.423,0.288,0.02,"data",2.6140350877193,"Thailand","THA","data",2040.35087719298,"data",56.140350877193,"data",0.701754385964912,"data",1650.52631578947,"data",466.666666666667,57
155,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.269,0.423,0.288,0.02,"data",2.6140350877193,"Thailand","THA","data",2040.35087719298,"data",56.140350877193,"data",0.701754385964912,"data",1650.52631578947,"data",466.666666666667,57
156,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.269,0.423,0.288,0.02,"data",2.6140350877193,"Thailand","THA","data",2040.35087719298,"data",56.140350877193,"data",0.701754385964912,"data",1650.52631578947,"data",466.666666666667,57
157,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.269,0.423,0.288,0.02,"data",2.6140350877193,"Thailand","THA","data",2040.35087719298,"data",56.140350877193,"data",0.701754385964912,"data",1650.52631578947,"data",466.666666666667,57
158,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.269,0.423,0.288,0.02,"data",2.6140350877193,"Thailand","THA","data",2040.35087719298,"data",56.140350877193,"data",0.701754385964912,"data",1650.52631578947,"data",466.666666666667,57
159,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.269,0.423,0.288,0.02,"data",2.6140350877193,"Thailand","THA","data",2040.35087719298,"data",56.140350877193,"data",0.701754385964912,"data",1650.52631578947,"data",466.666666666667,57
160,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.278,0.328,0.285,0.109,"data",2.19298245614035,"Vietnam","VNM","data",463.157894736842,"data",675.438596491228,"data",0.0175438596491228,"data",0.0175438596491228,"data",900,57
161,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.278,0.328,0.285,0.109,"data",2.19298245614035,"Vietnam","VNM","data",463.157894736842,"data",675.438596491228,"data",0.0175438596491228,"data",0.0175438596491228,"data",900,57
162,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.278,0.328,0.285,0.109,"data",2.19298245614035,"Vietnam","VNM","data",463.157894736842,"data",675.438596491228,"data",0.0175438596491228,"data",0.0175438596491228,"data",900,57
163,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.278,0.328,0.285,0.109,"data",2.19298245614035,"Vietnam","VNM","data",463.157894736842,"data",675.438596491228,"data",0.0175438596491228,"data",0.0175438596491228,"data",900,57
164,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.278,0.328,0.285,0.109,"data",2.19298245614035,"Vietnam","VNM","data",463.157894736842,"data",675.438596491228,"data",0.0175438596491228,"data",0.0175438596491228,"data",900,57
1,"Penaeus monodon","shrimp","Intensive","Ponds","data",0.128661916072842,0.376088677751386,0.484857482185273,0.0103919239904988,"data",3.33333333333333,"Thailand","THA","data",5245.61403508772,"data",0.0175438596491228,"data",0.0175438596491228,"data",0.0175438596491228,"data",461.427541403509,57
165,"Penaeus monodon","shrimp","Intensive","Ponds","data",0.278,0.328,0.285,0.109,"data",2.78947368421053,"Vietnam","VNM","data",4350.87719298246,"data",247.368421052632,"data",0.0175438596491228,"data",0.0175438596491228,"data",3526.31578947368,57
166,"Penaeus monodon","shrimp","Intensive","Ponds","data",0.278,0.328,0.285,0.109,"data",2.78947368421053,"Vietnam","VNM","data",4350.87719298246,"data",247.368421052632,"data",0.0175438596491228,"data",0.0175438596491228,"data",3526.31578947368,57
167,"Penaeus monodon","shrimp","Intensive","Ponds","data",0.278,0.328,0.285,0.109,"data",2.78947368421053,"Vietnam","VNM","data",4350.87719298246,"data",247.368421052632,"data",0.0175438596491228,"data",0.0175438596491228,"data",3526.31578947368,57
168,"Penaeus monodon","shrimp","Intensive","Ponds","data",0.278,0.328,0.285,0.109,"data",2.78947368421053,"Vietnam","VNM","data",4350.87719298246,"data",247.368421052632,"data",0.0175438596491228,"data",0.0175438596491228,"data",3526.31578947368,57
3,"Litopenaeus vannamei","shrimp","Semi-intensive","Ponds","data",0.135405325150945,0.343759279421954,0.510442442838761,0.0103929525883401,"data",1.75438596491228,"China","CHN","data",961.40350877193,"data",12.280701754386,"data",0.0175438596491228,"data",0.0175438596491228,"data",2122.80701754386,57
4,"Litopenaeus vannamei","shrimp","Semi-intensive","Ponds","data",0.135405325150945,0.343759279421954,0.510442442838761,0.0103929525883401,"data",1.75438596491228,"China","CHN","data",961.40350877193,"data",12.280701754386,"data",0.0175438596491228,"data",0.0175438596491228,"data",2122.80701754386,57
5,"Litopenaeus vannamei","shrimp","Semi-intensive","Ponds","data",0.135405325150945,0.343759279421954,0.510442442838761,0.0103929525883401,"data",1.75438596491228,"China","CHN","data",961.40350877193,"data",12.280701754386,"data",0.0175438596491228,"data",0.0175438596491228,"data",2122.80701754386,57
131,"Litopenaeus vannamei","shrimp","Semi-intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.31578947368421,"China","CHN","data",7614.0350877193,"data",66.6666666666667,"data",2.28070175438597,"data",0.0175438596491228,"data",1375.43859649123,57
132,"Litopenaeus vannamei","shrimp","Semi-intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.31578947368421,"China","CHN","data",7614.0350877193,"data",66.6666666666667,"data",2.28070175438597,"data",0.0175438596491228,"data",1375.43859649123,57
133,"Litopenaeus vannamei","shrimp","Semi-intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.31578947368421,"China","CHN","data",7614.0350877193,"data",66.6666666666667,"data",2.28070175438597,"data",0.0175438596491228,"data",1375.43859649123,57
134,"Litopenaeus vannamei","shrimp","Semi-intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.31578947368421,"China","CHN","data",7614.0350877193,"data",66.6666666666667,"data",2.28070175438597,"data",0.0175438596491228,"data",1375.43859649123,57
135,"Litopenaeus vannamei","shrimp","Semi-intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.31578947368421,"China","CHN","data",7614.0350877193,"data",66.6666666666667,"data",2.28070175438597,"data",0.0175438596491228,"data",1375.43859649123,57
136,"Litopenaeus vannamei","shrimp","Semi-intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.31578947368421,"China","CHN","data",7614.0350877193,"data",66.6666666666667,"data",2.28070175438597,"data",0.0175438596491228,"data",1375.43859649123,57
137,"Litopenaeus vannamei","shrimp","Semi-intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.31578947368421,"China","CHN","data",7614.0350877193,"data",66.6666666666667,"data",2.28070175438597,"data",0.0175438596491228,"data",1375.43859649123,57
138,"Litopenaeus vannamei","shrimp","Semi-intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.31578947368421,"China","CHN","data",7614.0350877193,"data",66.6666666666667,"data",2.28070175438597,"data",0.0175438596491228,"data",1375.43859649123,57
139,"Litopenaeus vannamei","shrimp","Semi-intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.31578947368421,"China","CHN","data",7614.0350877193,"data",66.6666666666667,"data",2.28070175438597,"data",0.0175438596491228,"data",1375.43859649123,57
140,"Litopenaeus vannamei","shrimp","Semi-intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.31578947368421,"China","CHN","data",7614.0350877193,"data",66.6666666666667,"data",2.28070175438597,"data",0.0175438596491228,"data",1375.43859649123,57
249,"Litopenaeus vannamei","shrimp","Semi-intensive","Ponds","data",0.32,0.44,0.21,0.03,"data",2.54385964912281,"Indonesia","IDN","data",496.491228070176,"data",172.908232122807,"data",0.0175438596491228,"data",0.0175438596491228,"data",1964.91228070175,57
250,"Litopenaeus vannamei","shrimp","Semi-intensive","Ponds","data",0.32,0.44,0.21,0.03,"data",2.54385964912281,"Indonesia","IDN","data",496.491228070176,"data",172.908232122807,"data",0.0175438596491228,"data",0.0175438596491228,"data",1964.91228070175,57
251,"Litopenaeus vannamei","shrimp","Semi-intensive","Ponds","data",0.32,0.44,0.21,0.03,"data",2.54385964912281,"Indonesia","IDN","data",496.491228070176,"data",172.908232122807,"data",0.0175438596491228,"data",0.0175438596491228,"data",1964.91228070175,57
169,"Penaeus monodon","shrimp","Semi-intensive","Ponds","data",0.278,0.328,0.285,0.109,"data",2.92982456140351,"Vietnam","VNM","data",1482.45614035088,"data",477.19298245614,"data",0.0175438596491228,"data",0.0175438596491228,"data",4175.43859649123,57
170,"Penaeus monodon","shrimp","Semi-intensive","Ponds","data",0.278,0.328,0.285,0.109,"data",2.92982456140351,"Vietnam","VNM","data",1482.45614035088,"data",477.19298245614,"data",0.0175438596491228,"data",0.0175438596491228,"data",4175.43859649123,57
171,"Penaeus monodon","shrimp","Semi-intensive","Ponds","data",0.278,0.328,0.285,0.109,"data",2.92982456140351,"Vietnam","VNM","data",1482.45614035088,"data",477.19298245614,"data",0.0175438596491228,"data",0.0175438596491228,"data",4175.43859649123,57
172,"Penaeus monodon","shrimp","Semi-intensive","Ponds","data",0.278,0.328,0.285,0.109,"data",2.92982456140351,"Vietnam","VNM","data",1482.45614035088,"data",477.19298245614,"data",0.0175438596491228,"data",0.0175438596491228,"data",4175.43859649123,57
173,"Penaeus monodon","shrimp","Semi-intensive","Ponds","data",0.278,0.328,0.285,0.109,"data",2.92982456140351,"Vietnam","VNM","data",1482.45614035088,"data",477.19298245614,"data",0.0175438596491228,"data",0.0175438596491228,"data",4175.43859649123,57
174,"Penaeus monodon","shrimp","Semi-intensive","Ponds","data",0.278,0.328,0.285,0.109,"data",2.92982456140351,"Vietnam","VNM","data",1482.45614035088,"data",477.19298245614,"data",0.0175438596491228,"data",0.0175438596491228,"data",4175.43859649123,57
175,"Penaeus monodon","shrimp","Semi-intensive","Ponds","data",0.278,0.328,0.285,0.109,"data",2.92982456140351,"Vietnam","VNM","data",1482.45614035088,"data",477.19298245614,"data",0.0175438596491228,"data",0.0175438596491228,"data",4175.43859649123,57
176,"Penaeus monodon","shrimp","Semi-intensive","Ponds","data",0.278,0.328,0.285,0.109,"data",2.92982456140351,"Vietnam","VNM","data",1482.45614035088,"data",477.19298245614,"data",0.0175438596491228,"data",0.0175438596491228,"data",4175.43859649123,57
10,"Oreochromis niloticus","tilapia","Intensive","Cages & pens","data",0.520340492922894,0.418291596555479,0.0509749579332871,0.0103929525883401,"data",4.59459459459459,"Indonesia","IDN","data",0.027027027027027,"data",27.027027027027,"data",2.7027027027027,"data",0.027027027027027,"data",NA,37
232,"Oreochromis niloticus","tilapia","Intensive","Cages & pens","data",0.26,0.445,0.125,0.17,"data",4.32432432432432,"Indonesia","IDN","data",151.351351351351,"data",0.027027027027027,"data",0.027027027027027,"data",0.027027027027027,"data",NA,37
233,"Oreochromis niloticus","tilapia","Intensive","Cages & pens","data",0.26,0.445,0.125,0.17,"data",4.32432432432432,"Indonesia","IDN","data",151.351351351351,"data",0.027027027027027,"data",0.027027027027027,"data",0.027027027027027,"data",NA,37
9,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.520340492922894,0.418291596555479,0.0509749579332871,0.0103929525883401,"data",4.59459459459459,"Indonesia","IDN","data",7378.37837837838,"data",2.7027027027027,"data",0.027027027027027,"data",0.027027027027027,"prediction",807.062850616355,37
54,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.30374109263658,0.33313539192399,0.352731591448931,0.0103919239904988,"data",3.78378378378378,"Egypt","EGY","data",0.027027027027027,"data",272.972972972973,"data",0.027027027027027,"data",0.027027027027027,"prediction",826.308232950591,37
99,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",4.91891891891892,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2397.2972972973,37
100,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",4.91891891891892,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2397.2972972973,37
101,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",4.91891891891892,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2397.2972972973,37
102,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",4.91891891891892,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2397.2972972973,37
103,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",4.91891891891892,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2397.2972972973,37
104,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",4.91891891891892,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2397.2972972973,37
105,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",4.18918918918919,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2583.78378378378,37
106,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",4.18918918918919,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2583.78378378378,37
107,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",4.18918918918919,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2583.78378378378,37
108,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",4.18918918918919,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2583.78378378378,37
109,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",4.18918918918919,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2583.78378378378,37
110,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",4.18918918918919,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2583.78378378378,37
111,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",4.18918918918919,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2583.78378378378,37
112,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",4.18918918918919,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2583.78378378378,37
113,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",3.64864864864865,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2140.54054054054,37
114,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",3.64864864864865,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2140.54054054054,37
115,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",3.64864864864865,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2140.54054054054,37
116,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",3.64864864864865,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2140.54054054054,37
117,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",3.75675675675676,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2405.40540540541,37
118,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",3.75675675675676,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2405.40540540541,37
119,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",3.75675675675676,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2405.40540540541,37
120,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.340489266100849,0.581128307538692,0.0678981527708437,0.0104842735896156,"data",3.75675675675676,"Egypt","EGY","data",716.216216216216,"data",343.243243243243,"data",0.027027027027027,"data",0.027027027027027,"data",2405.40540540541,37
230,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.26,0.445,0.125,0.17,"data",4.48648648648649,"Indonesia","IDN","data",0.027027027027027,"data",204.651767162162,"data",0.027027027027027,"data",0.027027027027027,"data",156.756756756757,37
231,"Oreochromis niloticus","tilapia","Intensive","Ponds","data",0.26,0.445,0.125,0.17,"data",4.48648648648649,"Indonesia","IDN","data",0.027027027027027,"data",204.651767162162,"data",0.027027027027027,"data",0.027027027027027,"data",156.756756756757,37
430,"Oreochromis niloticus","tilapia","Intensive","Recirculating and tanks","data",0.0102860501567398,0.876077586206897,0.103350313479624,0.0102860501567398,"data",4.86486486486486,"Peru","PER","prediction",2132.21714628673,"prediction",201.264019472621,"prediction",0.00330957797974389,"prediction",0.00951011834194908,"prediction",136.112139859227,37
203,"Oreochromis niloticus","tilapia","Semi-intensive","Cages & pens","data",0.273159144893112,0.644200316706255,0.0722486144101346,0.0103919239904988,"data",4.48648648648649,"China","CHN","data",375.675675675676,"data",2.92359667297297,"data",0.027027027027027,"data",0.027027027027027,"data",860.810810810811,37
204,"Oreochromis niloticus","tilapia","Semi-intensive","Cages & pens","data",0.273159144893112,0.644200316706255,0.0722486144101346,0.0103919239904988,"data",4.48648648648649,"China","CHN","data",375.675675675676,"data",2.92359667297297,"data",0.027027027027027,"data",0.027027027027027,"data",860.810810810811,37
205,"Oreochromis niloticus","tilapia","Semi-intensive","Cages & pens","data",0.273159144893112,0.644200316706255,0.0722486144101346,0.0103919239904988,"data",4.48648648648649,"China","CHN","data",375.675675675676,"data",2.92359667297297,"data",0.027027027027027,"data",0.027027027027027,"data",860.810810810811,37
55,"Oreochromis niloticus","tilapia","Semi-intensive","Ponds","data",0.30374109263658,0.33313539192399,0.352731591448931,0.0103919239904988,"data",3.78378378378378,"Egypt","EGY","data",0.027027027027027,"data",72.972972972973,"data",0.027027027027027,"data",0.027027027027027,"prediction",5119.83859530148,37
190,"Oreochromis niloticus","tilapia","Semi-intensive","Ponds","data",0.273159144893112,0.644200316706255,0.0722486144101346,0.0103919239904988,"data",4,"China","CHN","data",1427.02702702703,"data",2.92359667297297,"data",0.27027027027027,"data",0.027027027027027,"data",791.891891891892,37
191,"Oreochromis niloticus","tilapia","Semi-intensive","Ponds","data",0.273159144893112,0.644200316706255,0.0722486144101346,0.0103919239904988,"data",4,"China","CHN","data",1427.02702702703,"data",2.92359667297297,"data",0.27027027027027,"data",0.027027027027027,"data",791.891891891892,37
192,"Oreochromis niloticus","tilapia","Semi-intensive","Ponds","data",0.273159144893112,0.644200316706255,0.0722486144101346,0.0103919239904988,"data",4,"China","CHN","data",1427.02702702703,"data",2.92359667297297,"data",0.27027027027027,"data",0.027027027027027,"data",791.891891891892,37
193,"Oreochromis niloticus","tilapia","Semi-intensive","Ponds","data",0.273159144893112,0.644200316706255,0.0722486144101346,0.0103919239904988,"data",4,"China","CHN","data",1427.02702702703,"data",2.92359667297297,"data",0.27027027027027,"data",0.027027027027027,"data",791.891891891892,37
194,"Oreochromis niloticus","tilapia","Semi-intensive","Ponds","data",0.273159144893112,0.644200316706255,0.0722486144101346,0.0103919239904988,"data",4,"China","CHN","data",1427.02702702703,"data",2.92359667297297,"data",0.27027027027027,"data",0.027027027027027,"data",791.891891891892,37
195,"Oreochromis niloticus","tilapia","Semi-intensive","Ponds","data",0.273159144893112,0.644200316706255,0.0722486144101346,0.0103919239904988,"data",4.89189189189189,"China","CHN","data",1021.62162162162,"data",2.92359667297297,"data",0.27027027027027,"data",0.027027027027027,"data",1185.13513513514,37
196,"Oreochromis niloticus","tilapia","Semi-intensive","Ponds","data",0.273159144893112,0.644200316706255,0.0722486144101346,0.0103919239904988,"data",4.89189189189189,"China","CHN","data",1021.62162162162,"data",2.92359667297297,"data",0.27027027027027,"data",0.027027027027027,"data",1185.13513513514,37
197,"Oreochromis niloticus","tilapia","Semi-intensive","Ponds","data",0.273159144893112,0.644200316706255,0.0722486144101346,0.0103919239904988,"data",4.89189189189189,"China","CHN","data",1021.62162162162,"data",2.92359667297297,"data",0.27027027027027,"data",0.027027027027027,"data",1185.13513513514,37
198,"Oreochromis niloticus","tilapia","Semi-intensive","Ponds","data",0.273159144893112,0.644200316706255,0.0722486144101346,0.0103919239904988,"data",4.89189189189189,"China","CHN","data",1021.62162162162,"data",2.92359667297297,"data",0.27027027027027,"data",0.027027027027027,"data",1185.13513513514,37
199,"Oreochromis niloticus","tilapia","Semi-intensive","Ponds","data",0.273159144893112,0.644200316706255,0.0722486144101346,0.0103919239904988,"data",4.89189189189189,"China","CHN","data",1021.62162162162,"data",2.92359667297297,"data",0.27027027027027,"data",0.027027027027027,"data",1185.13513513514,37
200,"Oreochromis niloticus","tilapia","Semi-intensive","Ponds","data",0.273159144893112,0.644200316706255,0.0722486144101346,0.0103919239904988,"data",4.89189189189189,"China","CHN","data",1021.62162162162,"data",2.92359667297297,"data",0.27027027027027,"data",0.027027027027027,"data",1185.13513513514,37
201,"Oreochromis niloticus","tilapia","Semi-intensive","Ponds","data",0.273159144893112,0.644200316706255,0.0722486144101346,0.0103919239904988,"data",4.89189189189189,"China","CHN","data",1021.62162162162,"data",2.92359667297297,"data",0.27027027027027,"data",0.027027027027027,"data",1185.13513513514,37
202,"Oreochromis niloticus","tilapia","Semi-intensive","Ponds","data",0.273159144893112,0.644200316706255,0.0722486144101346,0.0103919239904988,"data",4.89189189189189,"China","CHN","data",1021.62162162162,"data",2.92359667297297,"data",0.27027027027027,"data",0.027027027027027,"data",1185.13513513514,37
254,"Oreochromis niloticus","tilapia","Semi-intensive","Ponds","data",0.593802593802594,0.0103950103950104,0.197901197901198,0.197901197901198,"data",4.2972972972973,"Bangladesh","BGD","data",324.324324324324,"data",21.0810810810811,"data",0.027027027027027,"data",0.027027027027027,"data",705.405405405405,37
255,"Oreochromis niloticus","tilapia","Semi-intensive","Ponds","data",0.593802593802594,0.0103950103950104,0.197901197901198,0.197901197901198,"data",4.2972972972973,"Bangladesh","BGD","data",324.324324324324,"data",21.0810810810811,"data",0.027027027027027,"data",0.027027027027027,"data",705.405405405405,37
256,"Oreochromis niloticus","tilapia","Semi-intensive","Ponds","data",0.593802593802594,0.0103950103950104,0.197901197901198,0.197901197901198,"data",4.2972972972973,"Bangladesh","BGD","data",324.324324324324,"data",21.0810810810811,"data",0.027027027027027,"data",0.027027027027027,"data",705.405405405405,37
96,"Oncorhynchus mykiss","trout","Intensive","Cages & pens","prediction",0.0275800711743772,0.52057384341637,0.440502669039146,0.0113434163701068,"data",2.05128205128205,"Finland","FIN","prediction",247.092584547082,"prediction",4.29219982437058,"prediction",0.186225744708104,"prediction",0.0121301935336037,"data",NA,58.5
97,"Oncorhynchus mykiss","trout","Intensive","Cages & pens","prediction",0.0293203020879609,0.515548645046646,0.443469569080409,0.0116614837849845,"prediction",2.12380095423093,"Peru","PER","prediction",246.609606285326,"prediction",4.2504324110347,"prediction",0.176816687125586,"prediction",0.0122578644798254,"data",1709.40170940171,58.5
98,"Oncorhynchus mykiss","trout","Intensive","Cages & pens","prediction",0.0295264623955432,0.510863509749304,0.447910863509749,0.0116991643454039,"prediction",2.10380226996073,"Peru","PER","prediction",248.996141731597,"prediction",4.17494168654525,"prediction",0.192670077148506,"prediction",0.0125216957118215,"data",1709.40170940171,58.5
